ICD10,CC,MCE_AGE_CONDITION,AGE_EDIT_CONDITION,SEX_EDIT_CONDITION,valid_ICD10_2025,valid_ICD10_2026
O3111X5,210.0,9 <= age <= 64,,,True,True
O3111X9,210.0,9 <= age <= 64,,,True,True
O3112X0,210.0,9 <= age <= 64,,,True,True
O3112X1,210.0,9 <= age <= 64,,,True,True
O3112X2,210.0,9 <= age <= 64,,,True,True
O3112X3,210.0,9 <= age <= 64,,,True,True
O3112X4,210.0,9 <= age <= 64,,,True,True
O3112X5,210.0,9 <= age <= 64,,,True,True
O3112X9,210.0,9 <= age <= 64,,,True,True
O3113X0,210.0,9 <= age <= 64,,,True,True
O3113X1,210.0,9 <= age <= 64,,,True,True
O3113X2,210.0,9 <= age <= 64,,,True,True
O3113X3,210.0,9 <= age <= 64,,,True,True
O3113X4,210.0,9 <= age <= 64,,,True,True
O3113X5,210.0,9 <= age <= 64,,,True,True
O3113X9,210.0,9 <= age <= 64,,,True,True
O3120X0,210.0,9 <= age <= 64,,,True,True
O3120X1,210.0,9 <= age <= 64,,,True,True
O3120X2,210.0,9 <= age <= 64,,,True,True
O3120X3,210.0,9 <= age <= 64,,,True,True
O3120X4,210.0,9 <= age <= 64,,,True,True
O3120X5,210.0,9 <= age <= 64,,,True,True
O3120X9,210.0,9 <= age <= 64,,,True,True
O3121X0,210.0,9 <= age <= 64,,,True,True
O3121X1,210.0,9 <= age <= 64,,,True,True
O3121X2,210.0,9 <= age <= 64,,,True,True
O3121X3,210.0,9 <= age <= 64,,,True,True
O3121X4,210.0,9 <= age <= 64,,,True,True
O3121X5,210.0,9 <= age <= 64,,,True,True
O3121X9,210.0,9 <= age <= 64,,,True,True
O3122X0,210.0,9 <= age <= 64,,,True,True
O3122X1,210.0,9 <= age <= 64,,,True,True
O3122X2,210.0,9 <= age <= 64,,,True,True
O3122X3,210.0,9 <= age <= 64,,,True,True
O3122X4,210.0,9 <= age <= 64,,,True,True
O3122X5,210.0,9 <= age <= 64,,,True,True
O3122X9,210.0,9 <= age <= 64,,,True,True
O3123X0,210.0,9 <= age <= 64,,,True,True
O3123X1,210.0,9 <= age <= 64,,,True,True
O3123X2,210.0,9 <= age <= 64,,,True,True
O3123X3,210.0,9 <= age <= 64,,,True,True
O3123X4,210.0,9 <= age <= 64,,,True,True
O3123X5,210.0,9 <= age <= 64,,,True,True
O3123X9,210.0,9 <= age <= 64,,,True,True
O3130X0,210.0,9 <= age <= 64,,,True,True
O3130X1,210.0,9 <= age <= 64,,,True,True
O3130X2,210.0,9 <= age <= 64,,,True,True
O3130X3,210.0,9 <= age <= 64,,,True,True
O3130X4,210.0,9 <= age <= 64,,,True,True
O3130X5,210.0,9 <= age <= 64,,,True,True
O3130X9,210.0,9 <= age <= 64,,,True,True
O3131X0,210.0,9 <= age <= 64,,,True,True
O3131X1,210.0,9 <= age <= 64,,,True,True
O3131X2,210.0,9 <= age <= 64,,,True,True
O3131X3,210.0,9 <= age <= 64,,,True,True
O3131X4,210.0,9 <= age <= 64,,,True,True
O3131X5,210.0,9 <= age <= 64,,,True,True
O3131X9,210.0,9 <= age <= 64,,,True,True
O3132X0,210.0,9 <= age <= 64,,,True,True
O3132X1,210.0,9 <= age <= 64,,,True,True
O3132X2,210.0,9 <= age <= 64,,,True,True
O3132X3,210.0,9 <= age <= 64,,,True,True
O3132X4,210.0,9 <= age <= 64,,,True,True
O3132X5,210.0,9 <= age <= 64,,,True,True
O3132X9,210.0,9 <= age <= 64,,,True,True
O3133X0,210.0,9 <= age <= 64,,,True,True
O3133X1,210.0,9 <= age <= 64,,,True,True
O3133X2,210.0,9 <= age <= 64,,,True,True
O3133X3,210.0,9 <= age <= 64,,,True,True
O3133X4,210.0,9 <= age <= 64,,,True,True
O3133X5,210.0,9 <= age <= 64,,,True,True
O3133X9,210.0,9 <= age <= 64,,,True,True
O318X10,210.0,9 <= age <= 64,,,True,True
O318X11,210.0,9 <= age <= 64,,,True,True
O318X12,210.0,9 <= age <= 64,,,True,True
O318X13,210.0,9 <= age <= 64,,,True,True
O318X14,210.0,9 <= age <= 64,,,True,True
O318X15,210.0,9 <= age <= 64,,,True,True
O318X19,210.0,9 <= age <= 64,,,True,True
O318X20,210.0,9 <= age <= 64,,,True,True
O318X21,210.0,9 <= age <= 64,,,True,True
O318X22,210.0,9 <= age <= 64,,,True,True
O318X23,210.0,9 <= age <= 64,,,True,True
O318X24,210.0,9 <= age <= 64,,,True,True
O318X25,210.0,9 <= age <= 64,,,True,True
O318X29,210.0,9 <= age <= 64,,,True,True
O318X30,210.0,9 <= age <= 64,,,True,True
O318X31,210.0,9 <= age <= 64,,,True,True
O318X32,210.0,9 <= age <= 64,,,True,True
O318X33,210.0,9 <= age <= 64,,,True,True
O318X34,210.0,9 <= age <= 64,,,True,True
O318X35,210.0,9 <= age <= 64,,,True,True
O318X39,210.0,9 <= age <= 64,,,True,True
O318X90,210.0,9 <= age <= 64,,,True,True
O318X91,210.0,9 <= age <= 64,,,True,True
O318X92,210.0,9 <= age <= 64,,,True,True
O318X93,210.0,9 <= age <= 64,,,True,True
O318X94,210.0,9 <= age <= 64,,,True,True
O318X95,210.0,9 <= age <= 64,,,True,True
O318X99,210.0,9 <= age <= 64,,,True,True
O320XX0,211.0,9 <= age <= 64,,,True,True
O320XX1,210.0,9 <= age <= 64,,,True,True
O320XX1,211.0,9 <= age <= 64,,,True,True
O320XX2,210.0,9 <= age <= 64,,,True,True
O320XX2,211.0,9 <= age <= 64,,,True,True
O320XX3,210.0,9 <= age <= 64,,,True,True
O320XX3,211.0,9 <= age <= 64,,,True,True
O320XX4,210.0,9 <= age <= 64,,,True,True
O320XX4,211.0,9 <= age <= 64,,,True,True
O320XX5,210.0,9 <= age <= 64,,,True,True
O320XX5,211.0,9 <= age <= 64,,,True,True
O320XX9,210.0,9 <= age <= 64,,,True,True
O320XX9,211.0,9 <= age <= 64,,,True,True
O321XX0,211.0,9 <= age <= 64,,,True,True
O321XX1,210.0,9 <= age <= 64,,,True,True
O321XX1,211.0,9 <= age <= 64,,,True,True
O321XX2,210.0,9 <= age <= 64,,,True,True
O321XX2,211.0,9 <= age <= 64,,,True,True
O321XX3,210.0,9 <= age <= 64,,,True,True
O321XX3,211.0,9 <= age <= 64,,,True,True
O321XX4,210.0,9 <= age <= 64,,,True,True
O321XX4,211.0,9 <= age <= 64,,,True,True
O321XX5,210.0,9 <= age <= 64,,,True,True
O321XX5,211.0,9 <= age <= 64,,,True,True
O321XX9,210.0,9 <= age <= 64,,,True,True
O321XX9,211.0,9 <= age <= 64,,,True,True
O322XX0,211.0,9 <= age <= 64,,,True,True
O322XX1,210.0,9 <= age <= 64,,,True,True
O322XX1,211.0,9 <= age <= 64,,,True,True
O322XX2,210.0,9 <= age <= 64,,,True,True
O322XX2,211.0,9 <= age <= 64,,,True,True
O322XX3,210.0,9 <= age <= 64,,,True,True
O322XX3,211.0,9 <= age <= 64,,,True,True
O322XX4,210.0,9 <= age <= 64,,,True,True
O322XX4,211.0,9 <= age <= 64,,,True,True
O322XX5,210.0,9 <= age <= 64,,,True,True
O322XX5,211.0,9 <= age <= 64,,,True,True
O322XX9,210.0,9 <= age <= 64,,,True,True
O322XX9,211.0,9 <= age <= 64,,,True,True
O323XX0,211.0,9 <= age <= 64,,,True,True
O323XX1,210.0,9 <= age <= 64,,,True,True
O323XX1,211.0,9 <= age <= 64,,,True,True
O323XX2,210.0,9 <= age <= 64,,,True,True
O323XX2,211.0,9 <= age <= 64,,,True,True
O323XX3,210.0,9 <= age <= 64,,,True,True
O323XX3,211.0,9 <= age <= 64,,,True,True
O323XX4,210.0,9 <= age <= 64,,,True,True
O323XX4,211.0,9 <= age <= 64,,,True,True
O323XX5,210.0,9 <= age <= 64,,,True,True
O323XX5,211.0,9 <= age <= 64,,,True,True
O323XX9,210.0,9 <= age <= 64,,,True,True
O323XX9,211.0,9 <= age <= 64,,,True,True
O324XX0,211.0,9 <= age <= 64,,,True,True
O324XX1,210.0,9 <= age <= 64,,,True,True
O324XX1,211.0,9 <= age <= 64,,,True,True
O324XX2,210.0,9 <= age <= 64,,,True,True
O324XX2,211.0,9 <= age <= 64,,,True,True
O324XX3,210.0,9 <= age <= 64,,,True,True
O324XX3,211.0,9 <= age <= 64,,,True,True
O324XX4,210.0,9 <= age <= 64,,,True,True
O324XX4,211.0,9 <= age <= 64,,,True,True
O324XX5,210.0,9 <= age <= 64,,,True,True
O324XX5,211.0,9 <= age <= 64,,,True,True
O324XX9,210.0,9 <= age <= 64,,,True,True
O324XX9,211.0,9 <= age <= 64,,,True,True
O326XX0,211.0,9 <= age <= 64,,,True,True
O326XX1,210.0,9 <= age <= 64,,,True,True
O326XX1,211.0,9 <= age <= 64,,,True,True
O326XX2,210.0,9 <= age <= 64,,,True,True
O326XX2,211.0,9 <= age <= 64,,,True,True
O326XX3,210.0,9 <= age <= 64,,,True,True
O326XX3,211.0,9 <= age <= 64,,,True,True
O326XX4,210.0,9 <= age <= 64,,,True,True
O326XX4,211.0,9 <= age <= 64,,,True,True
O326XX5,210.0,9 <= age <= 64,,,True,True
O326XX5,211.0,9 <= age <= 64,,,True,True
O326XX9,210.0,9 <= age <= 64,,,True,True
O326XX9,211.0,9 <= age <= 64,,,True,True
O328XX0,211.0,9 <= age <= 64,,,True,True
O328XX1,210.0,9 <= age <= 64,,,True,True
O328XX1,211.0,9 <= age <= 64,,,True,True
O328XX2,210.0,9 <= age <= 64,,,True,True
O328XX2,211.0,9 <= age <= 64,,,True,True
O328XX3,210.0,9 <= age <= 64,,,True,True
O328XX3,211.0,9 <= age <= 64,,,True,True
O328XX4,210.0,9 <= age <= 64,,,True,True
O328XX4,211.0,9 <= age <= 64,,,True,True
O328XX5,210.0,9 <= age <= 64,,,True,True
O328XX5,211.0,9 <= age <= 64,,,True,True
O328XX9,210.0,9 <= age <= 64,,,True,True
O328XX9,211.0,9 <= age <= 64,,,True,True
O329XX0,211.0,9 <= age <= 64,,,True,True
O329XX1,210.0,9 <= age <= 64,,,True,True
O329XX1,211.0,9 <= age <= 64,,,True,True
O329XX2,210.0,9 <= age <= 64,,,True,True
O329XX2,211.0,9 <= age <= 64,,,True,True
O329XX3,210.0,9 <= age <= 64,,,True,True
O329XX3,211.0,9 <= age <= 64,,,True,True
O329XX4,210.0,9 <= age <= 64,,,True,True
O329XX4,211.0,9 <= age <= 64,,,True,True
O329XX5,210.0,9 <= age <= 64,,,True,True
O329XX5,211.0,9 <= age <= 64,,,True,True
O329XX9,210.0,9 <= age <= 64,,,True,True
O329XX9,211.0,9 <= age <= 64,,,True,True
O330,211.0,9 <= age <= 64,,,True,True
O331,211.0,9 <= age <= 64,,,True,True
O332,211.0,9 <= age <= 64,,,True,True
O333XX0,211.0,9 <= age <= 64,,,True,True
O333XX1,210.0,9 <= age <= 64,,,True,True
O333XX1,211.0,9 <= age <= 64,,,True,True
O333XX2,210.0,9 <= age <= 64,,,True,True
O333XX2,211.0,9 <= age <= 64,,,True,True
O333XX3,210.0,9 <= age <= 64,,,True,True
O333XX3,211.0,9 <= age <= 64,,,True,True
O333XX4,210.0,9 <= age <= 64,,,True,True
O333XX4,211.0,9 <= age <= 64,,,True,True
O333XX5,210.0,9 <= age <= 64,,,True,True
O333XX5,211.0,9 <= age <= 64,,,True,True
O333XX9,210.0,9 <= age <= 64,,,True,True
O333XX9,211.0,9 <= age <= 64,,,True,True
O334XX0,211.0,9 <= age <= 64,,,True,True
O334XX1,210.0,9 <= age <= 64,,,True,True
O334XX1,211.0,9 <= age <= 64,,,True,True
O334XX2,210.0,9 <= age <= 64,,,True,True
O334XX2,211.0,9 <= age <= 64,,,True,True
O334XX3,210.0,9 <= age <= 64,,,True,True
O334XX3,211.0,9 <= age <= 64,,,True,True
O334XX4,210.0,9 <= age <= 64,,,True,True
O334XX4,211.0,9 <= age <= 64,,,True,True
O334XX5,210.0,9 <= age <= 64,,,True,True
O334XX5,211.0,9 <= age <= 64,,,True,True
O334XX9,210.0,9 <= age <= 64,,,True,True
O334XX9,211.0,9 <= age <= 64,,,True,True
O335XX0,211.0,9 <= age <= 64,,,True,True
O335XX1,210.0,9 <= age <= 64,,,True,True
O335XX1,211.0,9 <= age <= 64,,,True,True
O335XX2,210.0,9 <= age <= 64,,,True,True
O335XX2,211.0,9 <= age <= 64,,,True,True
O335XX3,210.0,9 <= age <= 64,,,True,True
O335XX3,211.0,9 <= age <= 64,,,True,True
O335XX4,210.0,9 <= age <= 64,,,True,True
O335XX4,211.0,9 <= age <= 64,,,True,True
O335XX5,210.0,9 <= age <= 64,,,True,True
O335XX5,211.0,9 <= age <= 64,,,True,True
O335XX9,210.0,9 <= age <= 64,,,True,True
O335XX9,211.0,9 <= age <= 64,,,True,True
O336XX0,211.0,9 <= age <= 64,,,True,True
O336XX1,210.0,9 <= age <= 64,,,True,True
O336XX1,211.0,9 <= age <= 64,,,True,True
O336XX2,210.0,9 <= age <= 64,,,True,True
O336XX2,211.0,9 <= age <= 64,,,True,True
O336XX3,210.0,9 <= age <= 64,,,True,True
O336XX3,211.0,9 <= age <= 64,,,True,True
O336XX4,210.0,9 <= age <= 64,,,True,True
O336XX4,211.0,9 <= age <= 64,,,True,True
O336XX5,210.0,9 <= age <= 64,,,True,True
O336XX5,211.0,9 <= age <= 64,,,True,True
O336XX9,210.0,9 <= age <= 64,,,True,True
O336XX9,211.0,9 <= age <= 64,,,True,True
O337XX0,211.0,9 <= age <= 64,,,True,True
O337XX1,210.0,9 <= age <= 64,,,True,True
O337XX1,211.0,9 <= age <= 64,,,True,True
O337XX2,210.0,9 <= age <= 64,,,True,True
O337XX2,211.0,9 <= age <= 64,,,True,True
O337XX3,210.0,9 <= age <= 64,,,True,True
O337XX3,211.0,9 <= age <= 64,,,True,True
O337XX4,210.0,9 <= age <= 64,,,True,True
O337XX4,211.0,9 <= age <= 64,,,True,True
O337XX5,210.0,9 <= age <= 64,,,True,True
O337XX5,211.0,9 <= age <= 64,,,True,True
O337XX9,210.0,9 <= age <= 64,,,True,True
O337XX9,211.0,9 <= age <= 64,,,True,True
O338,211.0,9 <= age <= 64,,,True,True
O339,211.0,9 <= age <= 64,,,True,True
O3400,211.0,9 <= age <= 64,,,True,True
O3401,211.0,9 <= age <= 64,,,True,True
O3402,211.0,9 <= age <= 64,,,True,True
O3403,211.0,9 <= age <= 64,,,True,True
O3410,211.0,9 <= age <= 64,,,True,True
O3411,211.0,9 <= age <= 64,,,True,True
O3412,211.0,9 <= age <= 64,,,True,True
O3413,211.0,9 <= age <= 64,,,True,True
O34211,211.0,9 <= age <= 64,,,True,True
O34212,211.0,9 <= age <= 64,,,True,True
O34218,211.0,9 <= age <= 64,,,True,True
O34219,211.0,9 <= age <= 64,,,True,True
O3422,211.0,9 <= age <= 64,,,True,True
O3429,211.0,9 <= age <= 64,,,True,True
O3430,210.0,9 <= age <= 64,,,True,True
O3431,210.0,9 <= age <= 64,,,True,True
O3432,210.0,9 <= age <= 64,,,True,True
O3433,210.0,9 <= age <= 64,,,True,True
O3440,211.0,9 <= age <= 64,,,True,True
O3441,211.0,9 <= age <= 64,,,True,True
O3442,211.0,9 <= age <= 64,,,True,True
O3443,211.0,9 <= age <= 64,,,True,True
O34511,211.0,9 <= age <= 64,,,True,True
O34512,211.0,9 <= age <= 64,,,True,True
O34513,211.0,9 <= age <= 64,,,True,True
O34519,211.0,9 <= age <= 64,,,True,True
O34521,211.0,9 <= age <= 64,,,True,True
O34522,211.0,9 <= age <= 64,,,True,True
O34523,211.0,9 <= age <= 64,,,True,True
O34529,211.0,9 <= age <= 64,,,True,True
O34531,211.0,9 <= age <= 64,,,True,True
O34532,211.0,9 <= age <= 64,,,True,True
O34533,211.0,9 <= age <= 64,,,True,True
O34539,211.0,9 <= age <= 64,,,True,True
O34591,211.0,9 <= age <= 64,,,True,True
O34592,211.0,9 <= age <= 64,,,True,True
O34593,211.0,9 <= age <= 64,,,True,True
O34599,211.0,9 <= age <= 64,,,True,True
O3460,211.0,9 <= age <= 64,,,True,True
O3461,211.0,9 <= age <= 64,,,True,True
O3462,211.0,9 <= age <= 64,,,True,True
O3463,211.0,9 <= age <= 64,,,True,True
O3470,211.0,9 <= age <= 64,,,True,True
O3471,211.0,9 <= age <= 64,,,True,True
O3472,211.0,9 <= age <= 64,,,True,True
O3473,211.0,9 <= age <= 64,,,True,True
O3480,211.0,9 <= age <= 64,,,True,True
O3481,211.0,9 <= age <= 64,,,True,True
O3482,211.0,9 <= age <= 64,,,True,True
O3483,211.0,9 <= age <= 64,,,True,True
O3490,211.0,9 <= age <= 64,,,True,True
O3491,211.0,9 <= age <= 64,,,True,True
O3492,211.0,9 <= age <= 64,,,True,True
O3493,211.0,9 <= age <= 64,,,True,True
O3500X0,211.0,9 <= age <= 64,,,True,True
O3500X1,210.0,9 <= age <= 64,,,True,True
O3500X1,211.0,9 <= age <= 64,,,True,True
O3500X2,210.0,9 <= age <= 64,,,True,True
O3500X2,211.0,9 <= age <= 64,,,True,True
O3500X3,210.0,9 <= age <= 64,,,True,True
O3500X3,211.0,9 <= age <= 64,,,True,True
O3500X4,210.0,9 <= age <= 64,,,True,True
O3500X4,211.0,9 <= age <= 64,,,True,True
O3500X5,210.0,9 <= age <= 64,,,True,True
O3500X5,211.0,9 <= age <= 64,,,True,True
O3500X9,210.0,9 <= age <= 64,,,True,True
O3500X9,211.0,9 <= age <= 64,,,True,True
O3501X0,211.0,9 <= age <= 64,,,True,True
O3501X1,210.0,9 <= age <= 64,,,True,True
O3501X1,211.0,9 <= age <= 64,,,True,True
O3501X2,210.0,9 <= age <= 64,,,True,True
O3501X2,211.0,9 <= age <= 64,,,True,True
O3501X3,210.0,9 <= age <= 64,,,True,True
O3501X3,211.0,9 <= age <= 64,,,True,True
O3501X4,210.0,9 <= age <= 64,,,True,True
O3501X4,211.0,9 <= age <= 64,,,True,True
O3501X5,210.0,9 <= age <= 64,,,True,True
O3501X5,211.0,9 <= age <= 64,,,True,True
O3501X9,210.0,9 <= age <= 64,,,True,True
O3501X9,211.0,9 <= age <= 64,,,True,True
O3502X0,211.0,9 <= age <= 64,,,True,True
O3502X1,210.0,9 <= age <= 64,,,True,True
O3502X1,211.0,9 <= age <= 64,,,True,True
O3502X2,210.0,9 <= age <= 64,,,True,True
O3502X2,211.0,9 <= age <= 64,,,True,True
O3502X3,210.0,9 <= age <= 64,,,True,True
O3502X3,211.0,9 <= age <= 64,,,True,True
O3502X4,210.0,9 <= age <= 64,,,True,True
O3502X4,211.0,9 <= age <= 64,,,True,True
O3502X5,210.0,9 <= age <= 64,,,True,True
O3502X5,211.0,9 <= age <= 64,,,True,True
O3502X9,210.0,9 <= age <= 64,,,True,True
O3502X9,211.0,9 <= age <= 64,,,True,True
O3503X0,211.0,9 <= age <= 64,,,True,True
O3503X1,210.0,9 <= age <= 64,,,True,True
O3503X1,211.0,9 <= age <= 64,,,True,True
O3503X2,210.0,9 <= age <= 64,,,True,True
O3503X2,211.0,9 <= age <= 64,,,True,True
O3503X3,210.0,9 <= age <= 64,,,True,True
O3503X3,211.0,9 <= age <= 64,,,True,True
O3503X4,210.0,9 <= age <= 64,,,True,True
O3503X4,211.0,9 <= age <= 64,,,True,True
O3503X5,210.0,9 <= age <= 64,,,True,True
O3503X5,211.0,9 <= age <= 64,,,True,True
O3503X9,210.0,9 <= age <= 64,,,True,True
O3503X9,211.0,9 <= age <= 64,,,True,True
O3504X0,211.0,9 <= age <= 64,,,True,True
O3504X1,210.0,9 <= age <= 64,,,True,True
O3504X1,211.0,9 <= age <= 64,,,True,True
O3504X2,210.0,9 <= age <= 64,,,True,True
O3504X2,211.0,9 <= age <= 64,,,True,True
O3504X3,210.0,9 <= age <= 64,,,True,True
O3504X3,211.0,9 <= age <= 64,,,True,True
O3504X4,210.0,9 <= age <= 64,,,True,True
O3504X4,211.0,9 <= age <= 64,,,True,True
O3504X5,210.0,9 <= age <= 64,,,True,True
O3504X5,211.0,9 <= age <= 64,,,True,True
O3504X9,210.0,9 <= age <= 64,,,True,True
O3504X9,211.0,9 <= age <= 64,,,True,True
O3505X0,211.0,9 <= age <= 64,,,True,True
O3505X1,210.0,9 <= age <= 64,,,True,True
O3505X1,211.0,9 <= age <= 64,,,True,True
O3505X2,210.0,9 <= age <= 64,,,True,True
O3505X2,211.0,9 <= age <= 64,,,True,True
O3505X3,210.0,9 <= age <= 64,,,True,True
O3505X3,211.0,9 <= age <= 64,,,True,True
O3505X4,210.0,9 <= age <= 64,,,True,True
O3505X4,211.0,9 <= age <= 64,,,True,True
O3505X5,210.0,9 <= age <= 64,,,True,True
O3505X5,211.0,9 <= age <= 64,,,True,True
O3505X9,210.0,9 <= age <= 64,,,True,True
O3505X9,211.0,9 <= age <= 64,,,True,True
O3506X0,211.0,9 <= age <= 64,,,True,True
O3506X1,210.0,9 <= age <= 64,,,True,True
O3506X1,211.0,9 <= age <= 64,,,True,True
O3506X2,210.0,9 <= age <= 64,,,True,True
O3506X2,211.0,9 <= age <= 64,,,True,True
O3506X3,210.0,9 <= age <= 64,,,True,True
O3506X3,211.0,9 <= age <= 64,,,True,True
O3506X4,210.0,9 <= age <= 64,,,True,True
O3506X4,211.0,9 <= age <= 64,,,True,True
O3506X5,210.0,9 <= age <= 64,,,True,True
O3506X5,211.0,9 <= age <= 64,,,True,True
O3506X9,210.0,9 <= age <= 64,,,True,True
O3506X9,211.0,9 <= age <= 64,,,True,True
O3507X0,211.0,9 <= age <= 64,,,True,True
O3507X1,210.0,9 <= age <= 64,,,True,True
O3507X1,211.0,9 <= age <= 64,,,True,True
O3507X2,210.0,9 <= age <= 64,,,True,True
O3507X2,211.0,9 <= age <= 64,,,True,True
O3507X3,210.0,9 <= age <= 64,,,True,True
O3507X3,211.0,9 <= age <= 64,,,True,True
O3507X4,210.0,9 <= age <= 64,,,True,True
O3507X4,211.0,9 <= age <= 64,,,True,True
O3507X5,210.0,9 <= age <= 64,,,True,True
O3507X5,211.0,9 <= age <= 64,,,True,True
O3507X9,210.0,9 <= age <= 64,,,True,True
O3507X9,211.0,9 <= age <= 64,,,True,True
O3508X0,211.0,9 <= age <= 64,,,True,True
O3508X1,210.0,9 <= age <= 64,,,True,True
O3508X1,211.0,9 <= age <= 64,,,True,True
O3508X2,210.0,9 <= age <= 64,,,True,True
O3508X2,211.0,9 <= age <= 64,,,True,True
O3508X3,210.0,9 <= age <= 64,,,True,True
O3508X3,211.0,9 <= age <= 64,,,True,True
O3508X4,210.0,9 <= age <= 64,,,True,True
O3508X4,211.0,9 <= age <= 64,,,True,True
O3508X5,210.0,9 <= age <= 64,,,True,True
O3508X5,211.0,9 <= age <= 64,,,True,True
O3508X9,210.0,9 <= age <= 64,,,True,True
O3508X9,211.0,9 <= age <= 64,,,True,True
O3509X0,211.0,9 <= age <= 64,,,True,True
O3509X1,210.0,9 <= age <= 64,,,True,True
O3509X1,211.0,9 <= age <= 64,,,True,True
O3509X2,210.0,9 <= age <= 64,,,True,True
O3509X2,211.0,9 <= age <= 64,,,True,True
O3509X3,210.0,9 <= age <= 64,,,True,True
O3509X3,211.0,9 <= age <= 64,,,True,True
O3509X4,210.0,9 <= age <= 64,,,True,True
O3509X4,211.0,9 <= age <= 64,,,True,True
O3509X5,210.0,9 <= age <= 64,,,True,True
O3509X5,211.0,9 <= age <= 64,,,True,True
O3509X9,210.0,9 <= age <= 64,,,True,True
O3509X9,211.0,9 <= age <= 64,,,True,True
O3510X0,211.0,9 <= age <= 64,,,True,True
O3510X1,210.0,9 <= age <= 64,,,True,True
O3510X1,211.0,9 <= age <= 64,,,True,True
O3510X2,210.0,9 <= age <= 64,,,True,True
O3510X2,211.0,9 <= age <= 64,,,True,True
O3510X3,210.0,9 <= age <= 64,,,True,True
O3510X3,211.0,9 <= age <= 64,,,True,True
O3510X4,210.0,9 <= age <= 64,,,True,True
O3510X4,211.0,9 <= age <= 64,,,True,True
O3510X5,210.0,9 <= age <= 64,,,True,True
O3510X5,211.0,9 <= age <= 64,,,True,True
O3510X9,210.0,9 <= age <= 64,,,True,True
O3510X9,211.0,9 <= age <= 64,,,True,True
O3511X0,211.0,9 <= age <= 64,,,True,True
O3511X1,210.0,9 <= age <= 64,,,True,True
O3511X1,211.0,9 <= age <= 64,,,True,True
O3511X2,210.0,9 <= age <= 64,,,True,True
O3511X2,211.0,9 <= age <= 64,,,True,True
O3511X3,210.0,9 <= age <= 64,,,True,True
O3511X3,211.0,9 <= age <= 64,,,True,True
O3511X4,210.0,9 <= age <= 64,,,True,True
O3511X4,211.0,9 <= age <= 64,,,True,True
O3511X5,210.0,9 <= age <= 64,,,True,True
O3511X5,211.0,9 <= age <= 64,,,True,True
O3511X9,210.0,9 <= age <= 64,,,True,True
O3511X9,211.0,9 <= age <= 64,,,True,True
O3512X0,211.0,9 <= age <= 64,,,True,True
O3512X1,210.0,9 <= age <= 64,,,True,True
O3512X1,211.0,9 <= age <= 64,,,True,True
O3512X2,210.0,9 <= age <= 64,,,True,True
O3512X2,211.0,9 <= age <= 64,,,True,True
O3512X3,210.0,9 <= age <= 64,,,True,True
O3512X3,211.0,9 <= age <= 64,,,True,True
O3512X4,210.0,9 <= age <= 64,,,True,True
O3512X4,211.0,9 <= age <= 64,,,True,True
O3512X5,210.0,9 <= age <= 64,,,True,True
O3512X5,211.0,9 <= age <= 64,,,True,True
O3512X9,210.0,9 <= age <= 64,,,True,True
O3512X9,211.0,9 <= age <= 64,,,True,True
O3513X0,211.0,9 <= age <= 64,,,True,True
O3513X1,210.0,9 <= age <= 64,,,True,True
O3513X1,211.0,9 <= age <= 64,,,True,True
O3513X2,210.0,9 <= age <= 64,,,True,True
O3513X2,211.0,9 <= age <= 64,,,True,True
O3513X3,210.0,9 <= age <= 64,,,True,True
O3513X3,211.0,9 <= age <= 64,,,True,True
O3513X4,210.0,9 <= age <= 64,,,True,True
O3513X4,211.0,9 <= age <= 64,,,True,True
O3513X5,210.0,9 <= age <= 64,,,True,True
O3513X5,211.0,9 <= age <= 64,,,True,True
O3513X9,210.0,9 <= age <= 64,,,True,True
O3513X9,211.0,9 <= age <= 64,,,True,True
O3514X0,211.0,9 <= age <= 64,,,True,True
O3514X1,210.0,9 <= age <= 64,,,True,True
O3514X1,211.0,9 <= age <= 64,,,True,True
O3514X2,210.0,9 <= age <= 64,,,True,True
O3514X2,211.0,9 <= age <= 64,,,True,True
O3514X3,210.0,9 <= age <= 64,,,True,True
O3514X3,211.0,9 <= age <= 64,,,True,True
O3514X4,210.0,9 <= age <= 64,,,True,True
O3514X4,211.0,9 <= age <= 64,,,True,True
O3514X5,210.0,9 <= age <= 64,,,True,True
O3514X5,211.0,9 <= age <= 64,,,True,True
O3514X9,210.0,9 <= age <= 64,,,True,True
O3514X9,211.0,9 <= age <= 64,,,True,True
O3515X0,211.0,9 <= age <= 64,,,True,True
O3515X1,210.0,9 <= age <= 64,,,True,True
O3515X1,211.0,9 <= age <= 64,,,True,True
O3515X2,210.0,9 <= age <= 64,,,True,True
O3515X2,211.0,9 <= age <= 64,,,True,True
O3515X3,210.0,9 <= age <= 64,,,True,True
O3515X3,211.0,9 <= age <= 64,,,True,True
O3515X4,210.0,9 <= age <= 64,,,True,True
O3515X4,211.0,9 <= age <= 64,,,True,True
O3515X5,210.0,9 <= age <= 64,,,True,True
O3515X5,211.0,9 <= age <= 64,,,True,True
O3515X9,210.0,9 <= age <= 64,,,True,True
O3515X9,211.0,9 <= age <= 64,,,True,True
O3519X0,211.0,9 <= age <= 64,,,True,True
O3519X1,210.0,9 <= age <= 64,,,True,True
O3519X1,211.0,9 <= age <= 64,,,True,True
O3519X2,210.0,9 <= age <= 64,,,True,True
O3519X2,211.0,9 <= age <= 64,,,True,True
